date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance
Fri, Feb 3, 2006|7:30p|Los Angeles Lakers|102|Charlotte Bobcats|112|Box Score|19,026|
Fri, Feb 3, 2006|8:00p|Detroit Pistons|87|Philadelphia 76ers|80|Box Score|20,010|
Fri, Feb 3, 2006|8:30p|Seattle SuperSonics|77|Houston Rockets|100|Box Score|15,176|
Fri, Feb 3, 2006|9:00p|Sacramento Kings|79|Utah Jazz|89|Box Score|19,113|
Fri, Feb 3, 2006|10:30p|Minnesota Timberwolves|85|Portland Trail Blazers|89|Box Score|15,004|
Sat, Feb 4, 2006|1:00p|Miami Heat|92|New Jersey Nets|105|Box Score|19,268|
Sat, Feb 4, 2006|7:00p|Boston Celtics|91|Orlando Magic|100|Box Score|16,021|
Sat, Feb 4, 2006|7:00p|Atlanta Hawks|85|Washington Wizards|98|Box Score|19,154|
Sat, Feb 4, 2006|7:30p|Philadelphia 76ers|100|Cleveland Cavaliers|95|Box Score|20,562|
Sat, Feb 4, 2006|8:00p|Detroit Pistons|85|Indiana Pacers|93|Box Score|18,345|
Sat, Feb 4, 2006|8:00p|Los Angeles Lakers|90|New Orleans/Oklahoma City Hornets|106|Box Score|19,344|
Sat, Feb 4, 2006|8:30p|Seattle SuperSonics|91|Dallas Mavericks|110|Box Score|20,369|
Sat, Feb 4, 2006|8:30p|Memphis Grizzlies|78|Milwaukee Bucks|88|Box Score|17,894|
Sat, Feb 4, 2006|9:00p|Portland Trail Blazers|104|Denver Nuggets|105|Box Score|19,402|
Sat, Feb 4, 2006|9:00p|Chicago Bulls|101|Phoenix Suns|118|Box Score|18,422|
Sat, Feb 4, 2006|10:30p|Minnesota Timberwolves|77|Golden State Warriors|109|Box Score|20,023|
Sun, Feb 5, 2006|12:00p|Houston Rockets|93|New York Knicks|89|Box Score|19,763|
Sun, Feb 5, 2006|1:00p|Los Angeles Clippers|115|Toronto Raptors|113|Box Score|OT|15,541
Sun, Feb 5, 2006|3:30p|Utah Jazz|78|Sacramento Kings|96|Box Score|17,317|
Mon, Feb 6, 2006|7:00p|Milwaukee Bucks|86|Cleveland Cavaliers|89|Box Score|19,126|
Mon, Feb 6, 2006|7:00p|Houston Rockets|87|Philadelphia 76ers|81|Box Score|17,428|
Mon, Feb 6, 2006|7:00p|Orlando Magic|82|Washington Wizards|94|Box Score|14,251|
Mon, Feb 6, 2006|7:30p|Seattle SuperSonics|106|Charlotte Bobcats|119|Box Score|13,202|
Mon, Feb 6, 2006|7:30p|Boston Celtics|98|Miami Heat|114|Box Score|19,986|
Mon, Feb 6, 2006|7:30p|New Orleans/Oklahoma City Hornets|91|New Jersey Nets|99|Box Score|13,998|
Mon, Feb 6, 2006|9:00p|Minnesota Timberwolves|103|Phoenix Suns|101|Box Score|17,972|
Mon, Feb 6, 2006|9:00p|Chicago Bulls|107|Utah Jazz|109|Box Score|OT|18,569
Mon, Feb 6, 2006|10:30p|Denver Nuggets|114|Golden State Warriors|122|Box Score|17,257|
Tue, Feb 7, 2006|7:00p|Detroit Pistons|98|Atlanta Hawks|99|Box Score|17,033|
Tue, Feb 7, 2006|7:30p|Los Angeles Clippers|85|New York Knicks|82|Box Score|19,763|
Tue, Feb 7, 2006|8:30p|Los Angeles Lakers|87|Dallas Mavericks|102|Box Score|20,379|
Tue, Feb 7, 2006|10:00p|Memphis Grizzlies|96|Sacramento Kings|104|Box Score|17,317|
Wed, Feb 8, 2006|7:00p|Portland Trail Blazers|69|Indiana Pacers|101|Box Score|14,436|
Wed, Feb 8, 2006|7:00p|San Antonio Spurs|125|Toronto Raptors|118|Box Score|OT|19,284
Wed, Feb 8, 2006|7:00p|Golden State Warriors|124|Washington Wizards|129|Box Score|13,228|
Wed, Feb 8, 2006|7:30p|Philadelphia 76ers|92|Charlotte Bobcats|100|Box Score|15,418|
Wed, Feb 8, 2006|7:30p|Los Angeles Clippers|87|Detroit Pistons|97|Box Score|22,076|
Wed, Feb 8, 2006|7:30p|New York Knicks|83|New Jersey Nets|96|Box Score|16,731|
Wed, Feb 8, 2006|8:00p|Orlando Magic|89|Milwaukee Bucks|94|Box Score|2OT|14,247
Wed, Feb 8, 2006|8:00p|Cleveland Cavaliers|97|Minnesota Timberwolves|91|Box Score|17,093|
Wed, Feb 8, 2006|8:00p|Seattle SuperSonics|102|New Orleans/Oklahoma City Hornets|109|Box Score|18,807|
Wed, Feb 8, 2006|8:30p|Los Angeles Lakers|89|Houston Rockets|78|Box Score|18,291|
Wed, Feb 8, 2006|9:00p|Memphis Grizzlies|102|Phoenix Suns|108|Box Score|17,801|
Wed, Feb 8, 2006|9:30p|Chicago Bulls|110|Denver Nuggets|107|Box Score|15,038|
Thu, Feb 9, 2006|8:00p|Miami Heat|76|Dallas Mavericks|112|Box Score|20,273|
Thu, Feb 9, 2006|10:30p|Chicago Bulls|80|Sacramento Kings|98|Box Score|17,317|
Fri, Feb 10, 2006|7:00p|Detroit Pistons|84|Orlando Magic|73|Box Score|17,283|
Fri, Feb 10, 2006|7:00p|Cleveland Cavaliers|89|Washington Wizards|101|Box Score|20,173|
Fri, Feb 10, 2006|7:30p|Portland Trail Blazers|83|Boston Celtics|115|Box Score|18,624|
Fri, Feb 10, 2006|7:30p|Toronto Raptors|88|Charlotte Bobcats|73|Box Score|17,472|
Fri, Feb 10, 2006|8:00p|Golden State Warriors|95|Indiana Pacers|107|Box Score|15,132|
Fri, Feb 10, 2006|8:00p|Utah Jazz|94|Minnesota Timberwolves|80|Box Score|17,622|
Fri, Feb 10, 2006|8:00p|San Antonio Spurs|83|New Jersey Nets|73|Box Score|19,096|
Fri, Feb 10, 2006|8:00p|New York Knicks|100|New Orleans/Oklahoma City Hornets|111|Box Score|19,163|
Fri, Feb 10, 2006|9:00p|Sacramento Kings|104|Phoenix Suns|112|Box Score|18,422|
Fri, Feb 10, 2006|10:30p|Dallas Mavericks|104|Denver Nuggets|113|Box Score|18,853|
Fri, Feb 10, 2006|10:30p|Memphis Grizzlies|87|Los Angeles Clippers|91|Box Score|17,182|
Fri, Feb 10, 2006|10:30p|Atlanta Hawks|91|Seattle SuperSonics|99|Box Score|16,231|
Sat, Feb 11, 2006|7:30p|Golden State Warriors|99|Cleveland Cavaliers|91|Box Score|20,562|
Sat, Feb 11, 2006|8:00p|New Orleans/Oklahoma City Hornets|100|Minnesota Timberwolves|94|Box Score|15,933|
Sat, Feb 11, 2006|8:30p|Utah Jazz|88|Houston Rockets|102|Box Score|15,629|
Sat, Feb 11, 2006|8:30p|Charlotte Bobcats|93|Milwaukee Bucks|99|Box Score|17,664|
Sat, Feb 11, 2006|10:30p|Memphis Grizzlies|100|Los Angeles Lakers|99|Box Score|18,997|
Sun, Feb 12, 2006|1:00p|San Antonio Spurs|92|Indiana Pacers|88|Box Score|18,345|
Sun, Feb 12, 2006|1:00p|Philadelphia 76ers|97|Washington Wizards|107|Box Score|20,173|
Sun, Feb 12, 2006|3:30p|Detroit Pistons|98|Miami Heat|100|Box Score|20,289|
Sun, Feb 12, 2006|6:00p|Orlando Magic|94|Boston Celtics|102|Box Score|16,106|
Sun, Feb 12, 2006|6:00p|Milwaukee Bucks|79|New Jersey Nets|94|Box Score|12,256|
Sun, Feb 12, 2006|6:00p|Portland Trail Blazers|81|Toronto Raptors|114|Box Score|15,014|
Sun, Feb 12, 2006|8:30p|New York Knicks|83|Houston Rockets|90|Box Score|13,975|
Sun, Feb 12, 2006|9:00p|Atlanta Hawks|84|Sacramento Kings|109|Box Score|17,317|
Sun, Feb 12, 2006|9:00p|Denver Nuggets|120|Seattle SuperSonics|112|Box Score|OT|16,392
Sun, Feb 12, 2006|10:30p|Chicago Bulls|97|Los Angeles Clippers|91|Box Score|17,365|
Mon, Feb 13, 2006|7:00p|San Antonio Spurs|87|Cleveland Cavaliers|101|Box Score|19,486|
Mon, Feb 13, 2006|7:30p|Portland Trail Blazers|91|Charlotte Bobcats|83|Box Score|13,466|
Mon, Feb 13, 2006|8:00p|Toronto Raptors|98|Minnesota Timberwolves|94|Box Score|14,911|
Mon, Feb 13, 2006|8:00p|Washington Wizards|96|New Orleans/Oklahoma City Hornets|97|Box Score|18,678|
Mon, Feb 13, 2006|8:30p|New York Knicks|72|Dallas Mavericks|100|Box Score|19,749|
Mon, Feb 13, 2006|10:30p|Memphis Grizzlies|81|Golden State Warriors|79|Box Score|17,023|
Mon, Feb 13, 2006|10:30p|Utah Jazz|88|Los Angeles Lakers|94|Box Score|18,629|
Tue, Feb 14, 2006|7:30p|New Jersey Nets|71|Detroit Pistons|85|Box Score|22,076|
Tue, Feb 14, 2006|7:30p|Orlando Magic|93|Miami Heat|107|Box Score|19,600|
Tue, Feb 14, 2006|8:00p|Seattle SuperSonics|91|Milwaukee Bucks|106|Box Score|14,110|
Tue, Feb 14, 2006|8:30p|Sacramento Kings|105|Chicago Bulls|101|Box Score|OT|19,591
Tue, Feb 14, 2006|10:30p|Houston Rockets|128|Los Angeles Clippers|97|Box Score|18,068|
Wed, Feb 15, 2006|7:00p|Milwaukee Bucks|77|Indiana Pacers|88|Box Score|14,301|
Wed, Feb 15, 2006|7:00p|Miami Heat|110|Orlando Magic|100|Box Score|17,283|
Wed, Feb 15, 2006|7:00p|San Antonio Spurs|100|Philadelphia 76ers|103|Box Score|OT|17,335
Wed, Feb 15, 2006|7:30p|Cleveland Cavaliers|113|Boston Celtics|109|Box Score|2OT|17,915
Wed, Feb 15, 2006|7:30p|New Jersey Nets|95|Charlotte Bobcats|94|Box Score|15,766|
Wed, Feb 15, 2006|7:30p|Toronto Raptors|96|New York Knicks|98|Box Score|18,901|
Wed, Feb 15, 2006|8:00p|Sacramento Kings|78|Memphis Grizzlies|84|Box Score|14,541|
Wed, Feb 15, 2006|8:00p|Seattle SuperSonics|92|Minnesota Timberwolves|102|Box Score|16,083|
Wed, Feb 15, 2006|8:00p|Portland Trail Blazers|86|New Orleans/Oklahoma City Hornets|102|Box Score|19,051|
Wed, Feb 15, 2006|9:00p|Washington Wizards|97|Dallas Mavericks|103|Box Score|19,714|
Wed, Feb 15, 2006|9:00p|Phoenix Suns|116|Denver Nuggets|101|Box Score|18,182|
Wed, Feb 15, 2006|10:30p|Los Angeles Clippers|81|Golden State Warriors|88|Box Score|16,821|
Wed, Feb 15, 2006|10:30p|Atlanta Hawks|114|Los Angeles Lakers|110|Box Score|18,259|
Thu, Feb 16, 2006|7:30p|Philadelphia 76ers|84|Chicago Bulls|117|Box Score|21,962|
Thu, Feb 16, 2006|10:00p|Houston Rockets|75|Phoenix Suns|109|Box Score|18,327|
Tue, Feb 21, 2006|7:00p|Orlando Magic|92|Cleveland Cavaliers|105|Box Score|20,562|
Tue, Feb 21, 2006|7:00p|New Orleans/Oklahoma City Hornets|75|Indiana Pacers|97|Box Score|14,108|
Tue, Feb 21, 2006|7:00p|Minnesota Timberwolves|78|Washington Wizards|90|Box Score|14,998|
Tue, Feb 21, 2006|7:30p|Atlanta Hawks|87|Detroit Pistons|97|Box Score|22,076|
Tue, Feb 21, 2006|8:00p|Toronto Raptors|88|Memphis Grizzlies|94|Box Score|15,385|
Tue, Feb 21, 2006|8:00p|New Jersey Nets|89|Milwaukee Bucks|85|Box Score|14,289|
Tue, Feb 21, 2006|8:30p|Los Angeles Clippers|91|Dallas Mavericks|93|Box Score|19,584|
Tue, Feb 21, 2006|8:30p|Seattle SuperSonics|78|San Antonio Spurs|103|Box Score|18,797|
Tue, Feb 21, 2006|9:00p|Charlotte Bobcats|84|Denver Nuggets|100|Box Score|16,701|
Tue, Feb 21, 2006|9:00p|Boston Celtics|103|Utah Jazz|83|Box Score|18,750|
Tue, Feb 21, 2006|10:00p|Golden State Warriors|77|Sacramento Kings|102|Box Score|17,317|
Tue, Feb 21, 2006|10:30p|Portland Trail Blazers|82|Los Angeles Lakers|99|Box Score|18,241|
Wed, Feb 22, 2006|7:00p|Seattle SuperSonics|114|Atlanta Hawks|109|Box Score|14,290|
Wed, Feb 22, 2006|7:00p|Cleveland Cavaliers|107|Philadelphia 76ers|116|Box Score|20,196|
Wed, Feb 22, 2006|7:30p|Orlando Magic|93|New Jersey Nets|96|Box Score|14,733|
Wed, Feb 22, 2006|7:30p|Miami Heat|103|New York Knicks|83|Box Score|19,763|
Wed, Feb 22, 2006|8:00p|Utah Jazz|82|New Orleans/Oklahoma City Hornets|76|Box Score|18,368|
Wed, Feb 22, 2006|8:30p|Milwaukee Bucks|91|Chicago Bulls|97|Box Score|20,648|
Wed, Feb 22, 2006|8:30p|Los Angeles Clippers|102|Houston Rockets|106|Box Score|13,448|
Wed, Feb 22, 2006|9:00p|Boston Celtics|94|Phoenix Suns|103|Box Score|18,422|
Wed, Feb 22, 2006|10:00p|Charlotte Bobcats|110|Portland Trail Blazers|106|Box Score|12,585|
Thu, Feb 23, 2006|8:00p|Indiana Pacers|83|Detroit Pistons|88|Box Score|22,076|
Thu, Feb 23, 2006|8:30p|Memphis Grizzlies|87|Dallas Mavericks|97|Box Score|19,912|
Thu, Feb 23, 2006|10:30p|Sacramento Kings|85|Los Angeles Lakers|106|Box Score|18,997|
Fri, Feb 24, 2006|7:00p|Atlanta Hawks|117|Indiana Pacers|112|Box Score|OT|18,345
Fri, Feb 24, 2006|7:00p|Seattle SuperSonics|89|Orlando Magic|102|Box Score|17,283|
Fri, Feb 24, 2006|7:30p|Washington Wizards|102|Cleveland Cavaliers|94|Box Score|20,562|
Fri, Feb 24, 2006|8:00p|San Antonio Spurs|83|Memphis Grizzlies|80|Box Score|18,119|
Fri, Feb 24, 2006|8:00p|Denver Nuggets|102|Minnesota Timberwolves|101|Box Score|OT|19,356
Fri, Feb 24, 2006|8:00p|New Jersey Nets|94|New York Knicks|90|Box Score|19,763|
Fri, Feb 24, 2006|8:30p|Detroit Pistons|95|Chicago Bulls|87|Box Score|22,442|
Fri, Feb 24, 2006|8:30p|Golden State Warriors|88|Houston Rockets|91|Box Score|15,371|
Fri, Feb 24, 2006|8:30p|Philadelphia 76ers|116|Milwaukee Bucks|111|Box Score|18,717|
Fri, Feb 24, 2006|10:00p|Boston Celtics|102|Portland Trail Blazers|96|Box Score|16,717|
Fri, Feb 24, 2006|10:30p|Los Angeles Lakers|83|Los Angeles Clippers|102|Box Score|19,820|
Sat, Feb 25, 2006|1:00p|Toronto Raptors|113|Dallas Mavericks|115|Box Score|OT|19,791
Sat, Feb 25, 2006|7:00p|Milwaukee Bucks|99|Atlanta Hawks|89|Box Score|15,729|
Sat, Feb 25, 2006|7:00p|New York Knicks|89|Washington Wizards|110|Box Score|20,173|
Sat, Feb 25, 2006|7:30p|Seattle SuperSonics|106|Miami Heat|115|Box Score|20,255|
Sat, Feb 25, 2006|7:30p|Chicago Bulls|102|Philadelphia 76ers|108|Box Score|19,981|
Sat, Feb 25, 2006|8:30p|Golden State Warriors|75|San Antonio Spurs|92|Box Score|18,797|
Sat, Feb 25, 2006|9:00p|Charlotte Bobcats|121|Phoenix Suns|136|Box Score|18,422|
Sat, Feb 25, 2006|9:00p|New Orleans/Oklahoma City Hornets|100|Utah Jazz|95|Box Score|18,471|
Sun, Feb 26, 2006|12:00p|Cleveland Cavaliers|78|Detroit Pistons|90|Box Score|22,076|
Sun, Feb 26, 2006|3:30p|Memphis Grizzlies|99|Minnesota Timberwolves|105|Box Score|16,298|
Sun, Feb 26, 2006|3:30p|Houston Rockets|89|Orlando Magic|84|Box Score|16,727|
Sun, Feb 26, 2006|6:00p|Indiana Pacers|101|New Jersey Nets|91|Box Score|17,185|
Sun, Feb 26, 2006|7:30p|Boston Celtics|112|Los Angeles Lakers|111|Box Score|18,997|
Sun, Feb 26, 2006|9:00p|New Orleans/Oklahoma City Hornets|88|Portland Trail Blazers|75|Box Score|12,860|
Mon, Feb 27, 2006|7:00p|New Jersey Nets|102|Atlanta Hawks|104|Box Score|OT|14,753
Mon, Feb 27, 2006|7:00p|Detroit Pistons|84|Cleveland Cavaliers|72|Box Score|19,286|
Mon, Feb 27, 2006|7:30p|Toronto Raptors|94|Miami Heat|101|Box Score|19,600|
Mon, Feb 27, 2006|8:00p|Washington Wizards|98|Memphis Grizzlies|108|Box Score|12,981|
Mon, Feb 27, 2006|8:30p|Philadelphia 76ers|92|Dallas Mavericks|104|Box Score|20,425|
Mon, Feb 27, 2006|8:30p|Phoenix Suns|111|Houston Rockets|94|Box Score|13,521|
Mon, Feb 27, 2006|8:30p|New York Knicks|93|San Antonio Spurs|121|Box Score|18,797|
Mon, Feb 27, 2006|9:00p|Milwaukee Bucks|110|Denver Nuggets|89|Box Score|15,289|
Mon, Feb 27, 2006|10:00p|Portland Trail Blazers|91|Sacramento Kings|115|Box Score|17,317|
Mon, Feb 27, 2006|10:30p|Utah Jazz|117|Golden State Warriors|108|Box Score|OT|16,353
Mon, Feb 27, 2006|10:30p|Charlotte Bobcats|87|Los Angeles Clippers|95|Box Score|15,273|
Tue, Feb 28, 2006|8:30p|Minnesota Timberwolves|100|Chicago Bulls|111|Box Score|19,865|
Tue, Feb 28, 2006|10:00p|New Orleans/Oklahoma City Hornets|104|Seattle SuperSonics|114|Box Score|15,115|
Tue, Feb 28, 2006|10:30p|Orlando Magic|87|Los Angeles Lakers|102|Box Score|18,997|
