date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Tue, Oct 27, 2009|7:30p|Boston Celtics|95|Cleveland Cavaliers|89|Box Score||20,562|
Tue, Oct 27, 2009|8:30p|Washington Wizards|102|Dallas Mavericks|91|Box Score||19,871|
Tue, Oct 27, 2009|10:00p|Houston Rockets|87|Portland Trail Blazers|96|Box Score||20,403|
Tue, Oct 27, 2009|10:30p|Los Angeles Clippers|92|Los Angeles Lakers|99|Box Score||18,997|
Wed, Oct 28, 2009|7:00p|Indiana Pacers|109|Atlanta Hawks|120|Box Score||17,998|
Wed, Oct 28, 2009|7:00p|Cleveland Cavaliers|91|Toronto Raptors|101|Box Score||20,152|
Wed, Oct 28, 2009|7:00p|Philadelphia 76ers|106|Orlando Magic|120|Box Score||17,461|
Wed, Oct 28, 2009|7:30p|Charlotte Bobcats|59|Boston Celtics|92|Box Score||18,624|
Wed, Oct 28, 2009|7:30p|New York Knicks|93|Miami Heat|115|Box Score||19,600|
Wed, Oct 28, 2009|8:00p|Sacramento Kings|89|Oklahoma City Thunder|102|Box Score||18,203|
Wed, Oct 28, 2009|8:00p|New Orleans Hornets|96|San Antonio Spurs|113|Box Score||18,581|
Wed, Oct 28, 2009|8:00p|New Jersey Nets|93|Minnesota Timberwolves|95|Box Score||18,358|
Wed, Oct 28, 2009|8:00p|Detroit Pistons|96|Memphis Grizzlies|74|Box Score||17,212|
Wed, Oct 28, 2009|10:30p|Phoenix Suns|109|Los Angeles Clippers|107|Box Score||15,974|
Wed, Oct 28, 2009|10:30p|Houston Rockets|108|Golden State Warriors|107|Box Score||19,596|
Wed, Oct 28, 2009|10:30p|Utah Jazz|105|Denver Nuggets|114|Box Score||19,155|
Thu, Oct 29, 2009|8:00p|San Antonio Spurs|85|Chicago Bulls|92|Box Score||21,412|
Thu, Oct 29, 2009|10:30p|Denver Nuggets|97|Portland Trail Blazers|94|Box Score||20,218|
Fri, Oct 30, 2009|7:00p|New York Knicks|100|Charlotte Bobcats|102|Box Score|2OT|18,624|
Fri, Oct 30, 2009|7:00p|Milwaukee Bucks|86|Philadelphia 76ers|99|Box Score||14,638|
Fri, Oct 30, 2009|7:30p|Washington Wizards|89|Atlanta Hawks|100|Box Score||17,079|
Fri, Oct 30, 2009|8:00p|Chicago Bulls|90|Boston Celtics|118|Box Score||18,624|
Fri, Oct 30, 2009|8:00p|Sacramento Kings|92|New Orleans Hornets|97|Box Score||17,306|
Fri, Oct 30, 2009|8:00p|Orlando Magic|95|New Jersey Nets|85|Box Score||17,525|
Fri, Oct 30, 2009|8:00p|Cleveland Cavaliers|104|Minnesota Timberwolves|87|Box Score||19,356|
Fri, Oct 30, 2009|8:00p|Toronto Raptors|107|Memphis Grizzlies|115|Box Score||10,563|
Fri, Oct 30, 2009|8:00p|Miami Heat|96|Indiana Pacers|83|Box Score||18,165|
Fri, Oct 30, 2009|8:00p|Oklahoma City Thunder|91|Detroit Pistons|83|Box Score||22,076|
Fri, Oct 30, 2009|9:00p|Los Angeles Clippers|98|Utah Jazz|111|Box Score||19,911|
Fri, Oct 30, 2009|10:00p|Golden State Warriors|101|Phoenix Suns|123|Box Score||18,422|
Fri, Oct 30, 2009|10:30p|Dallas Mavericks|94|Los Angeles Lakers|80|Box Score||18,997|
Sat, Oct 31, 2009|7:00p|New Jersey Nets|104|Washington Wizards|123|Box Score||20,173|
Sat, Oct 31, 2009|7:30p|Charlotte Bobcats|79|Cleveland Cavaliers|90|Box Score||20,562|
Sat, Oct 31, 2009|7:30p|Philadelphia 76ers|141|New York Knicks|127|Box Score|OT|19,763|
Sat, Oct 31, 2009|8:30p|Portland Trail Blazers|107|Houston Rockets|111|Box Score||18,100|
Sat, Oct 31, 2009|8:30p|Detroit Pistons|85|Milwaukee Bucks|96|Box Score||15,095|
Sat, Oct 31, 2009|8:30p|Sacramento Kings|94|San Antonio Spurs|113|Box Score||16,966|
Sat, Oct 31, 2009|10:30p|Dallas Mavericks|93|Los Angeles Clippers|84|Box Score||13,626|
